doc_id,doc_name,arm_number,position,description,head,title-fill,authors-fill,study_type-fill,arm_efficacy_metric-fill,arm_efficacy_results-fill,arm_description-1-fill,arm_dosage-1-fill,arm_description-2-fill,arm_dosage-2-fill,arm_description-3-fill,arm_dosage-3-fill,arm_description-4-fill,arm_dosage-4-fill,arm_description-5-fill,arm_dosage-5-fill,arm_description-6-fill,arm_description-6,arm_dosage-6-fill,uuid,choice,title-tag,title,authors-tag,authors,study_type-tag,study_type,arm_efficacy_metric-tag,arm_efficacy_metric,arm_efficacy_results-tag,arm_efficacy_results,arm_description-1-tag,arm_description-1,arm_dosage-1-tag,arm_dosage-1,arm_description-2-tag,arm_description-2,arm_dosage-2-tag,arm_dosage-2,arm_description-3-tag,arm_description-3,arm_dosage-3-tag,arm_dosage-3,arm_description-4-tag,arm_description-4,arm_dosage-4-tag,arm_dosage-4,arm_description-5-tag,arm_description-5,arm_dosage-5-tag,arm_dosage-5,arm_description-6-tag,arm_dosage-6-tag,arm_dosage-6,submit
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 10,"Stemness and Lineage Signature Measurements . Low AR activity has been linked to stemness and lineage plasticity , or change in differentiation state , that are now recognized as a common cause of acquired resistance to AR - targeting therapies ( 21)(22)(23)(24)(25 ) . Importantly , all of the baseline tumors from our study were adenocarcinomas , and most prostate adenocarcinoma tumors express a luminal lineage program ( 22 ) . However , a basal lineage , neurogenic / stemness program is present in a subset of patients and is linked with prostate cancer aggressiveness ( 26,27 ) . Indeed , prior work demonstrated that localized prostate tumors with a basal lineage program are much less likely to respond to ADT vs. patients whose tumors harbor a luminal lineage program ( 22 ) . Therefore , we next sought to measure signatures of these lineages ( 26 ) and determine if they were differentially activated between nonresponders and responders . Our analysis demonstrates that a basal lineage , neurogenic / stemness program is activated in nonresponders to enzalutamide treatment , while a luminal lineage program is more activated in responders ( Fig . 5C ) , corroborating the prior work in prostate cancer examining the effect of basal lineage on promoting resistance to ADT ( 22 ) .",Significance,,,,,,,,,,,,,,,,,"["""",""""]",,71ce5a5e-ddd5-43b7-892f-a39bc12a4fb8,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 11,"To more fully examine the role of neurogenic gene expression , we determined if a set of genes used previously to distinguish neuroendocrine prostate cancer ( NEPC ) vs. adenocarcinoma patient tumors ( 28 ) was differentially expressed in nonresponders vs. responders . Importantly , genes up - regulated in NEPC patient tumors from that prior report were activated in nonresponders vs. responders ; genes down - regulated in NEPC patient tumors from that prior report - many linked to AR activity - were deactivated in nonresponders from our trial ( Fig . 5D ) . These results further suggest that nonresponder tumors have features of stemness and corroborate our findings suggesting that AR activity is lower in nonresponders . In summary , results from this clinical trial suggest that an AR activitylow , stemness program may contribute to de novo enzalutamide resistance .",Significance,,,"126,128",,,,,,,,,,,,,,"["""",""""]",,4506ccee-ded0-47e8-a3d4-a45f73aff993,title,,,,,"126,128",clinical trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 22,"Study Design and Patients . The clinical trial Genetic and Molecular Mechanisms in Assessing Response in Patients with Prostate Cancer Receiving Enzalutamide Therapy ( principal investigator : J.J.A. ) was registered on clinicaltrials.gov ( NCT02099864 ) . This was a multicenter , single - arm , phase II study evaluating baseline predictors of response to enzalutamide therapy in men with metastatic CRPC who had not received prior enzalutamide , abiraterone , or docetaxel . Institutional review board ( IRB ) approval was obtained at the participating centers ( Oregon Health & Science University and the University of California , San Francisco ) prior to enrollment of the first patient at each center . Written informed consent was obtained from all patients prior to participation in the study .",Materials and Methods,,,"40,49",,,"55,57",,,,,,,,,,,"["""",""""]",,b0baea72-22ae-4cf6-b63e-498ba73b3256,study_type,,,,,"40,49","multicenter , single - arm , phase II study",,,,,"55,57",enzalutamide therapy,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 23,"All eligible patients had a metastatic lesion amenable to image - guided biopsy . Prior to initiation of enzalutamide treatment , subjects underwent an image - guided biopsy of a metastatic lesion to obtain tumor tissue for baseline genomic analyses . Subjects received enzalutamide for the duration of the study and were assessed for clinical or radiographic progression every 12 wk . Study treatment was continued until withdrawal of consent , unacceptable toxicity , disease progression , or death .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,8a73aad3-c2aa-4230-b186-3cbc175147ef,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 24,"Traditional power calculations can not be used to determine the number of samples ( i.e. , patients ) required because the assumptions of independence and normality do not hold ( 45 ) . An alternative approach is to model this problem as a learning curve in which the classification error is characterized as an inverse power law ( 46 ) : error = an −α + b , where error is the expected error rate given n training samples , a is the learning rate , α is the decay rate , and b is the Bayes error , or minimum error achievable . This approach has been applied to several cancer classification problems , and estimates for the variables can be found in the literature ( 46 ) . For our purposes , we used the average values from seven cancer datasets to estimate a , α , and b. With a = 0.736 , α = 0.65 , and b = 0.001 , we can estimate the error for various sample sizes . Prior literature demonstrates an ∼70 % PSA response rate with enzalutamide in a similar patient population ( 5 ) . Therefore , we estimated that we would need to enroll 36 patients , allowing for a 20 % biopsy failure rate , to yield 30 patients with evaluable tumors ( 20 responders and 10 nonresponders ) and that 30 patients would achieve an error rate of ∼0.08 .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,11cd4fb8-a9e6-4473-be12-61b9576173b7,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 25,"Per the Prostate Cancer Clinical Trials Working Group-2 criteria , disease progression was defined as radiographic progression ( based on RECIST 1.1 criteria for soft tissue disease measured by computerized tomography ( CT ) scan or the appearance of two or more unequivocal bone lesions on bone scan ) or clinical progression ; PSA progression alone did not meet criteria for discontinuation of study treatment ( 47 ) . Patients who discontinued treatment despite not meeting study - defined progression continued to be followed until they met progression criteria . Following discontinuation of study treatment , all subjects were followed for OS .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,739112fa-757b-4124-9b52-00d39eb4589b,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 26,"For the primary analysis , we assessed correlations between baseline molecular features and PSA50 response defined as a PSA decline of ≥50 % at 12 wk compared with baseline . Secondary clinical end points included TOT , PFS , and OS , all measured from the date of enzalutamide initiation .",Materials and Methods,,,,"37,38",,,,,,,,,,,,,"["""",""""]",,d705dc77-c4f3-4485-9354-f1377f7787de,arm_efficacy_results,,,,,,,"37,38",PFS,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 27,"Thirty - six men with enzalutamide- , abiraterone- , and docetaxel - naïve metastatic CRPC progressing on ADT and who were eligible to receive treatment with enzalutamide were enrolled ( SI Appendix , Fig . S1 ) . Two subjects were not evaluable for analysis of the primary end point ( ≥50 % PSA decline at 12 wk ) . One subject was excluded because of incomplete PSA data . The second patient was excluded because his PSA fell on treatment in the setting of rapid progression of disease , concerning for conversion to neuroendocrine prostate cancer ; thus , it was determined that this subject 's PSA decline was not consistent with response . Therefore , a total of 34 patients were evaluable for analysis of the primary end point . Their clinical trial identification numbers are shown . SI Appendix , Fig . S1 includes information on the number of patients who underwent each molecular assay .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,0d2e172c-76d5-44ee-865f-0d85556f1cd1,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 28,"Statistical Analysis . Descriptive statistics ( median and interquartile range for continuous variables ; frequencies and percentages for categorical variables ) were used to summarize the demographic and clinical data by response group . Time - to - event analysis was performed using Kaplan - Meier curves and log - rank tests to evaluate the association between response group and TOT , PFS , and OS . Cox regression models were used to calculate hazard ratios by response group with 95 % CIs . All statistical analyses were performed using R : A Language and Environment for Statistical Computing . P < 0.05 was considered statistically significant .",Materials and Methods,,,,"62,63",,,,,,,,,,,,,"["""",""""]",,68231337-9f7b-40dc-8792-9335aa117974,title,,,,,,,"62,63",PFS,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 29,"Analysis of Baseline Biopsy Samples and DNA - Seq . At the time of consenting for the Genetic and Molecular Mechanisms in Assessing Response in Patients with Prostate Cancer Receiving Enzalutamide Therapy trial , patients also consented to the IRB - approved West Coast Prostate Cancer Dream Team tissue collection protocol through which their tumor samples were sequenced . Results in Fig . 3 and SI Appendix , Fig . S2 are based on a 37-gene targeted DNA - seq panel described previously ( 48 ) . AR DNA - seq results in Fig . 4A are based on an alternate targeted DNA - seq panel that included the AR or whole - genome - seq that has been described previously ( 21,49 ) .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,8c6adf6f-a1a8-4881-8353-adcac1d62bbc,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 30,"Characterization of AR Protein Expression . AR protein expression was analyzed using immunohistochemical analysis . The AR [ C6F11 ] XP rabbit monoclonal antibody was used as previously described , and AR nuclear staining was quantified as described previously : 0 ( absent ) , 1 + ( low ) , 2 + ( intermediate ) , and 3 + ( strong ) ( 21 ) .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,00a0e992-fb17-49cb-ba31-0179e2638613,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 31,"Transcriptional Profiling . Tumor cores were frozen in optimized cutting temperature ( OCT ) medium and underwent laser capture microdissection using methods described previously ( 49 ) . The raw read counts and transcripts per kilobase million ( TPM ) of the gene expression measurements were derived by RSEM ( 50 ) based on the GRCh37 GENCODE version 19 ( Ensembl 74 ) gene annotation . To filter out low - expressed genes , we required that the genes have TPM greater than one in at least three samples for further analysis . The TPM gene expression data quantified by RSEM from the RNAseq may be found in Dataset S1 ; sample identifications highlighted in blue indicate responders , while those highlighted in red indicate nonresponders .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,af055921-6771-46f1-8c98-1b23616948c7,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 32,"GSEA Pathway Analysis . GSEA version 3.0 ( 51 ) was used to identify gene sets that were significantly activated in enzalutamide nonresponders compared with responders from the Hallmark database ( 52 ) . The expression data normalized by variance stabilizing transformation in DESeq2 ( 53 ) were used as the input of GSEA , and the default metric Signal2Noise in GSEA was applied to calculate the differential expression with respect to the responders and nonresponders . The gene sets were considered to be activated if their FDR q value was less than 0.05 .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,0a6a5699-791a-414e-a74f-b2ee6ff4b268,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 33,"AR Activity Analysis . The Spratt AR activity scores were calculated based on nine genes described previously ( 19 ) . To measure AR activity , we also used the VIPER R package ( 20 ) . The input for VIPER is the log 2 transformed TPM gene expression matrix of all samples . The regulon used for the AR activity used in VIPER analysis was curated from four databases as previously described ( 54 ) .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,03da4ce1-002e-4e15-bcab-69e8c84b6e6f,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
a7378d96-a2d1-4762-abb7-7ffcc795d33c,Alumkal-2020-Transcriptional profiling identif,1,Paragraph 34,"Basal and Luminal Lineage Signature Analysis . The Zhang Basal and Luminal gene signatures have been described previously ( 26 ) . First , GSEA was used to determine whether the two signatures showed significant , concordant differences between the nonresponder and responder groups . Second , to quantify the activities of the two signatures in each sample , we used the single - sample gene set enrichment analysis ( ssGSEA ) ( 55 ) implemented in the GSVA ( 56 ) R package . ssGSEA is a rank - based comparison to access the expression levels of genes in the gene set against all other genes based on the expression profile of one sample . FDR q values were used to determine statistical significance . NEPC Signature Analysis . We used the previously described Beltran NEPC gene signature ( 28 ) to build gene sets . Specifically , 29 genes up - regulated in NEPC vs. adenocarcinoma patient tumors or 41 genes down - regulated in NEPC vs. adenocarcinoma patient tumors were used to develop two gene sets . We then used GSEA to determine whether each gene set showed enrichment differences between nonresponders and responders .",Materials and Methods,,,,,,,,,,,,,,,,,"["""",""""]",,871c02e4-d01b-4ef2-9ab5-7129a7ea6d1d,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
3ecf073e-674b-4f85-955d-10931fc3f2b1,"Fujisaki-2019-Daratumumab plus bortezomib, mel",1,Document Description,"Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial 16 October 2019 16 October 2019 TomoakiFujisaki",DOCUMENT DESCRIPTION,"0,27,27,54","60,61","19,27,46,54",,,,,,,,,,,,,,"["""",""""]",,81ffa4df-2c90-4a4e-a8f6-92cb0c29a759,study_type,"0,27,27,54","Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial","60,61",TomoakiFujisaki,"22,27,49,54",randomized phase 3 ALCYONE trial randomized phase 3 ALCYONE trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
3ecf073e-674b-4f85-955d-10931fc3f2b1,"Fujisaki-2019-Daratumumab plus bortezomib, mel",1,Document Description,"Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial 16 October 2019",DOCUMENT DESCRIPTION,"0,27",,"19,27",,,,,,,,,,,,,,"["""",""""]",,4950b219-8155-412c-a91a-08425fa964fa,study_type,"0,27","Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial",,,"22,27",randomized phase 3 ALCYONE trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
3ecf073e-674b-4f85-955d-10931fc3f2b1,"Fujisaki-2019-Daratumumab plus bortezomib, mel",1,Document Description,"Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial TomoakiFujisaki",DOCUMENT DESCRIPTION,"0,27","27,28","19,27",,,,,,,,,,,,,,"["""",""""]",,9bc3ae31-0fa7-4e18-ace0-8bdbbaf942e5,study_type,"0,27","Daratumumab plus bortezomib , melphalan , and prednisone in East Asian patients with non - transplant multiple myeloma : subanalysis of the randomized phase 3 ALCYONE trial","27,28",TomoakiFujisaki,"22,27",randomized phase 3 ALCYONE trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
