doc_id,doc_name,arm_number,position,description,head,title-fill,authors-fill,study_type-fill,arm_efficacy_metric-fill,arm_efficacy_results-fill,arm_description-1-fill,arm_dosage-1-fill,arm_description-2-fill,arm_dosage-2-fill,arm_description-3-fill,arm_dosage-3-fill,arm_description-4-fill,arm_dosage-4-fill,arm_description-5-fill,arm_dosage-5-fill,arm_description-6-fill,arm_description-6,arm_dosage-6-fill,uuid,choice,title-tag,title,authors-tag,authors,study_type-tag,study_type,arm_efficacy_metric-tag,arm_efficacy_metric,arm_efficacy_results-tag,arm_efficacy_results,arm_description-1-tag,arm_description-1,arm_dosage-1-tag,arm_dosage-1,arm_description-2-tag,arm_description-2,arm_dosage-2-tag,arm_dosage-2,arm_description-3-tag,arm_description-3,arm_dosage-3-tag,arm_dosage-3,arm_description-4-tag,arm_description-4,arm_dosage-4-tag,arm_dosage-4,arm_description-5-tag,arm_description-5,arm_dosage-5-tag,arm_dosage-5,arm_description-6-tag,arm_dosage-6-tag,arm_dosage-6,submit
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 47,"Blood samples are planned to be taken in the context of study inclusion and before any therapeutic intervention , and serve as baseline controls . Furthermore , second blood samples are collected in group A on cycle 1 , day 8 ( visit 2 ) after completion of radiotherapy to assess early radiogenic immune response in combination with nivolumab . The second blood sample in group B is also collected on cycle 1 , day 8 ( visit 2 ) to assess early nivolumab - related immune response without radiotherapy . A third blood sample will be taken for both groups on cycle 3 , day 1 ( visit 4 ) , when radiotherapy is completed in group A and when all patients ( groups A and B ) have received two doses of nivolumab . A fourth and final blood sample will be collected for both groups either on cycle 7 , day 1 or upon end of treatment , whichever occurs first .",Tissue and blood collection for exploratory endpoints,,,,,,"33,35,83,84,117,119,124,126,134,135",,"48,49,89,90,113,114",,,,,,,,,"["""",""""]",,6f8745f7-0842-44f4-ab56-297a5a7c8f22,arm_description-2,,,,,,,,,,,"33,35,83,84,117,119,124,126,134,135",group A nivolumab group A groups A nivolumab,,,"48,49,89,90,113,114",radiotherapy radiotherapy radiotherapy,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,2,Paragraph 47,"Blood samples are planned to be taken in the context of study inclusion and before any therapeutic intervention , and serve as baseline controls . Furthermore , second blood samples are collected in group A on cycle 1 , day 8 ( visit 2 ) after completion of radiotherapy to assess early radiogenic immune response in combination with nivolumab . The second blood sample in group B is also collected on cycle 1 , day 8 ( visit 2 ) to assess early nivolumab - related immune response without radiotherapy . A third blood sample will be taken for both groups on cycle 3 , day 1 ( visit 4 ) , when radiotherapy is completed in group A and when all patients ( groups A and B ) have received two doses of nivolumab . A fourth and final blood sample will be collected for both groups either on cycle 7 , day 1 or upon end of treatment , whichever occurs first .",Tissue and blood collection for exploratory endpoints,,,,,,"58,59,65,67,83,84,124,125,127,128,134,135",,,,,,,,,,,"["""",""""]",,88cb4aa6-517f-4840-a596-81bfd18eedbc,arm_description-1,,,,,,,,,,,"58,59,65,67,83,84,124,125,127,128,134,135",nivolumab group B nivolumab groups B nivolumab,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 50,"-PFS -PFS and ORR using assessment according to irRECIST -OS -1-year OS rate -Descriptive sub - group analyses of efficacy in relation to PD - L1 expression levels ( e.g. cut - off 1 , 5 , 10 % ) -Treatment emergent adverse events according to common terminology criteria for adverse events ( CTCAE ) version 4.03 -Frequency of abnormal laboratory parameters -Quality of Life [ FACT - L , validated in [ 21 ] Exploratory endpoints Radiation - induced tumor - specific immune effects can explain events of tumor regression upon radiation treatment both within and beyond the irradiated fields and the immune system can be further stimulated by administration of a PD-1 blocking antibody such as nivolumab . The translational research accompanying this trial aims to elucidate the synergistic , immunostimulatory effects of radiotherapy and checkpoint inhibition that underlie these observations by covering the following aspects .",Secondary endpoints,,,,"0,1,1,2",,"118,119",,,,,,,,,,,"["""",""""]",,8889b089-8aac-4628-abbf-b2eab5beaa52,title,,,,,,,"0,1,1,2",-PFS -PFS,,,"118,119",nivolumab,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,2,Paragraph 50,"-PFS -PFS and ORR using assessment according to irRECIST -OS -1-year OS rate -Descriptive sub - group analyses of efficacy in relation to PD - L1 expression levels ( e.g. cut - off 1 , 5 , 10 % ) -Treatment emergent adverse events according to common terminology criteria for adverse events ( CTCAE ) version 4.03 -Frequency of abnormal laboratory parameters -Quality of Life [ FACT - L , validated in [ 21 ] Exploratory endpoints Radiation - induced tumor - specific immune effects can explain events of tumor regression upon radiation treatment both within and beyond the irradiated fields and the immune system can be further stimulated by administration of a PD-1 blocking antibody such as nivolumab . The translational research accompanying this trial aims to elucidate the synergistic , immunostimulatory effects of radiotherapy and checkpoint inhibition that underlie these observations by covering the following aspects .",Secondary endpoints,,,,"0,1,1,2",,"118,119",,,,,,,,,,,"["""",""""]",,afd1a052-409f-4644-abc0-7d767bd29260,title,,,,,,,"0,1,1,2",-PFS -PFS,,,"118,119",nivolumab,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 51,"Exploratory analysis on radiation planning and dose administration Exploratory analysis on radiation planning and dose administration will help to substantiate the phenomenon of radiation - induced abscopal effects . It will improve the option of radiation triggered systemic response through identification and possible prediction of both eligible targets for irradiation and probable lesion of abscopal response . To this end , both the location and composition of radiation targets and the anatomical profile of abscopally responding lesion must be carefully studied .",Secondary endpoints,,,,,,,,,,,,,,,,,"["""",""""]",,fc3da9e5-57ff-4420-b5a3-019f42023949,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 53,"- Exploratory analysis on tissue samples Tumor PD - L1 assessments will be performed as part of the clinical study . The results will be used both retrospectively for patient sub - grouping and within the biomarker program for correlation analysis . The PD - L1 IHC 28 - 8 pharmDx assay will be used . In addition , the immune infiltrate associated with the tumor will be analyzed to identity different subsets of immune cells . To this end , tissue slides will be subjected to a panel of IHC markers capable of identifying various types of immune cells . Depending on the availability of tumor material , tissue samples will also be analyzed with respect to microsatellite instability .",Secondary endpoints,,,,,,,,,,,,,,,,,"["""",""""]",,72af924e-6dbe-4036-a9a4-95e9ee673d04,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 54,"Exploratory analysis on blood samples Blood samples that are collected at different time points will be used to characterize the immune response and investigate biological processes before , during and after the administration of the treatment . Briefly , phenotypic fluorescence activated cell sorter ( FACS ) analysis will be used to analyze whole blood samples with respect to the changes in the T - cell composition . Furthermore , specific T - cell responses to a panel of putative lung cancer - associated antigens will be measured by IFN - γ enzyme linked immunospot technique using frozen peripheral blood mononuclear cells . T - cell receptor sequencing will be performed for 2 visits per patient ( baseline and end of study time point ) , in order to elucidate whether and , if so , which of the T - cell clones will be expanded during treatment . Abundances of immunostimulatory cytokines will be quantified by measuring serum cytokines . Finally , changes in lymphocyte gene signature arising from the synergistic treatment of patients with radiotherapy and nivolumab will be monitored by mRNA expression profiling using mRNA isolated from whole blood and using the human HT-12 v4 Expression Bead - Chip Kit .",Secondary endpoints,,,,,,"178,179",,"176,177",,,,,,,,,"["""",""""]",,a180983a-55ff-47f0-9568-4e09c3e90ea6,title,,,,,,,,,,,"178,179",nivolumab,,,"176,177",radiotherapy,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,2,Paragraph 54,"Exploratory analysis on blood samples Blood samples that are collected at different time points will be used to characterize the immune response and investigate biological processes before , during and after the administration of the treatment . Briefly , phenotypic fluorescence activated cell sorter ( FACS ) analysis will be used to analyze whole blood samples with respect to the changes in the T - cell composition . Furthermore , specific T - cell responses to a panel of putative lung cancer - associated antigens will be measured by IFN - γ enzyme linked immunospot technique using frozen peripheral blood mononuclear cells . T - cell receptor sequencing will be performed for 2 visits per patient ( baseline and end of study time point ) , in order to elucidate whether and , if so , which of the T - cell clones will be expanded during treatment . Abundances of immunostimulatory cytokines will be quantified by measuring serum cytokines . Finally , changes in lymphocyte gene signature arising from the synergistic treatment of patients with radiotherapy and nivolumab will be monitored by mRNA expression profiling using mRNA isolated from whole blood and using the human HT-12 v4 Expression Bead - Chip Kit .",Secondary endpoints,,,,,,"178,179",,,,,,,,,,,"["""",""""]",,68768020-e80c-482c-8bb9-bfcee1393192,title,,,,,,,,,,,"178,179",nivolumab,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 55,"The primary endpoint will be the ORR according to RECIST criteria 1.1 . Based on the results from the Checkmate 057 trial ( ClinicalTrials.gov Identifier : NCT01673867 ; [ 5 ] ) , the ORR in group B is assumed to be 19 % . Moreover , in the population with high PD - L1 expression ( PD - L1 > 10 % ) an ORR of 37 % was observed [ 5 ] . It is hypothesized that by combining nivolumab and radiotherapy an ORR of 35 % can be achieved in both PD - L1-negative and -positive patients .",Statistical analysis Sample size calculation,,,,,,"81,82",,"83,84",,,,,,,,,"["""",""""]",,979ccb05-0da3-4dbd-a681-4d1ad1259c7e,title,,,,,,,,,,,"81,82",nivolumab,,,"83,84",radiotherapy,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,2,Paragraph 55,"The primary endpoint will be the ORR according to RECIST criteria 1.1 . Based on the results from the Checkmate 057 trial ( ClinicalTrials.gov Identifier : NCT01673867 ; [ 5 ] ) , the ORR in group B is assumed to be 19 % . Moreover , in the population with high PD - L1 expression ( PD - L1 > 10 % ) an ORR of 37 % was observed [ 5 ] . It is hypothesized that by combining nivolumab and radiotherapy an ORR of 35 % can be achieved in both PD - L1-negative and -positive patients .",Statistical analysis Sample size calculation,,,,,,,,,,,,,,,,,"["""",""""]",,911358e2-02aa-433e-a346-2b8118942045,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 56,"The study requires n = 50 subjects ( in group A ) to detect whether the responding proportion ( ORR ) is higher than 19 % by applying a binomial test at a one - sided significance level of 0.05 with a probability of 1-beta = 0.8 , assuming an actual response rate of 35 % .",Statistical analysis Sample size calculation,,,,,,"9,11",,,,,,,,,,,"["""",""""]",,7475f7cd-8bc3-414d-b745-6e7fcd3f560b,title,,,,,,,,,,,"9,11",group A,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 57,"Due to the fact that a retrospective PD - L1 analysis will be crucial to reach the study objectives , the PD - L1 status should be available for at least 50 patients per treatment group . Practical experiences indicate that at a rate of 20 - 30 % tumor tissue samples do not contain sufficient material for a PD - L1 IHC assessment . By taking this and also potential patient dropouts into account , the total number of patients enrolled will be n = 65 per group to ascertain the required sample number for the PD - L1 sub - group analysis and to achieve a sufficient statistical power for the primary analysis in case of patient dropouts .",Statistical analysis Sample size calculation,,,,,,,,,,,,,,,,,"["""",""""]",,6de434de-5004-47fd-8d28-fc6208177a80,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 58,"Statistical analysis is based on the International Conference on Harmonization Guidelines "" Structure and Content of Clinical Study Reports "" and "" Statistical Principles for Clinical Trials "" . The primary analysis set for all efficacy outcomes will be the intention - to - treat ( ITT ) population , while the per - protocol ( PP ) population will be used for sensitivity analyses .",Methods of statistical analysis,,,,,,,,,,,,,,,,,"["""",""""]",,c0edf7d6-b437-467e-b059-1c3ddb1d99a7,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 59,"The primary endpoint ORR will be evaluated by reporting absolute and relative frequencies for both treatment groups . For group A , a binomial test will be conducted at a one - sided significance level of α = 0.05 in order to assess if the ORR exceeds 19 % . Furthermore , one - sided 95%-confidence intervals will be calculated for the ORR in both groups .",Methods of statistical analysis,,,,,,"19,21",,,,,,,,,,,"["""",""""]",,8a433a28-60bf-450c-b1f7-a295a723fac0,title,,,,,,,,,,,"19,21",group A,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 60,"For the secondary time - to - event outcomes OS and PFS , median survival times and 1-year rates will be given with 95 % confidence intervals and Kaplan - Meier curves will be calculated for both treatment groups .",Methods of statistical analysis,,,,"11,12",,,,,,,,,,,,,"["""",""""]",,ef933f1e-033b-43be-8d2c-7c5b1547a5b0,title,,,,,,,"11,12",PFS,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
cf2f7499-6225-4935-935d-eeba87549455,Bozorgmehr-2019-Fostering efficacy of anti-PD-,1,Paragraph 61,"Descriptive sub - group analyses with regard to PD - L1 status will be conducted assessing the primary and secondary outcomes separately for the patient strata PD - L1 high / low ( e.g. cutoffs 1 , 5 , and 10 % ) by reporting the same statistical measures as described before for both treatment groups . Safety analysis will be done for all patients who received at least one dose of study medication and according to the treatment actually received . It includes a tabulation of relative and absolute frequencies for adverse and serious adverse events . After 25 patients have been treated in group A , a descriptive safety report will be generated and evaluated by the Data Safety Monitoring Board .",Methods of statistical analysis,,,,,,"105,107",,,,,,,,,,,"["""",""""]",,640e746b-105d-4087-827e-a6b8c294c37e,title,,,,,,,,,,,"105,107",group A,,,,,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 0,"Lung cancer has far - reaching medical , psychosocial , and economic impacts , and is a burden on the society ( Rui et al . , 2019).Worldwide , Lung cancer has the highest incidence and high mortality among all types of cancer ; 2.1 million new lung cancer cases and 1.8 million deaths were predicted in 2018 , which is approximately 1 in 5 ( 18.4 % ) cancer deaths ( Bray et al . , 2018 ) . Non - small - cell lung cancer ( NSCLC ) accounts for ~85 % of all lung cancer cases ; majority of the patients are diagnosed after the disease has advanced or has become metastatic ( Crinòet al . , 2010;Felipet al . , 2005;Williamet al . , 2009 ) .",Introduction,,,,,,,,,,,,,,,,,"["""",""""]",,fd15cd9c-07f0-4801-b040-cb39acca9f9c,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 1,"The latest National Comprehensive Cancer Network ( NCCN ) Guidelines recommend gefitinib , lcotinib , erlotinib , and afatinib as the first - line treatment for stage IV NSCLC positive for epidermal growth factor receptor ( EGFR ) mutation . For patients with anaplasticlymphoma kinase ( ALK ) rearrangement or ROS proto - oncogene 1 PROTOCOL Anlotinib Combined with S-1 in the Third - Line Treatment of Stage IV Non - Small Cell Lung Cancer : Study Protocol for Phase II Clinical Trial Xiyue Yang 1,2 , Miao Xiang 1 , Lidan Geng 1,2 , Yixue Wen 1,2 , Xiaobo Du 1 * ( ROS1 ) fusion gene , crizotinib is recommended as the firstline treatment . First - line chemotherapy is recommended for advanced NSCLC without a driver gene ; second - line treatment is used as a replacement of chemotherapy ( National Comprehensive Cancer Network . ,2019).Most patients with stage IV NSCLC are predicted to receive a third - line treatment ; however , currently , there is no standard third - line treatment for NSCLC .",Introduction,,,,,,,,,,,,,,,,,"["""",""""]",,c955c290-1054-4f50-9fae-57e0572ab7e6,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 2,"Anlotinib is an oral , multi - targeted tyrosine kinase ( TK ) receptor inhibitor , which was approved as a third - line treatment for stage IV NSCLC on May 9 , 2018 in China . However , the objective response rate ( ORR ) was only 9.2 % and the overall survival ( OS ) time was prolonged only 3months ( China Food and Drug Administration , 2018;Han et al . , 2017 ; . The combination of multi - targeted TK receptor inhibitors and chemotherapy is effective and well - tolerated in patients with NSCLC Editorial Process : Submission:09/20/2019 Acceptance:12/02/2019 and ovarian cancer ( Nishioet al . , 2013;Chun et al . , 2018 ) . Therefore , anlotinib combined with chemotherapy maybe an effective treatment strategy for patients with stage IV NSCLC . S-1 is an oral fluoropyrimidine agent containing the 5-fluorouracil , the prodrug tegafur , and two enzyme inhibitors , namely , 5-chloro-2,4-dihydroxypyridine and potassium oxonate ; it showed good efficacy and caused relatively low toxicity in patients with stage IV NSCLC ( Masuda et al . , 2018;Iwamoto et al . , 2015;Okumura et al . , 2013).We designed this study to evaluate the efficacy and safety of anlotinib combined with S-1 as a third - line treatment for patients with stage IV NSCLC .",K9,,,,,,"205,206",,"206,209",,,,,,,,,"["""",""""]",,b93f4e72-99c5-4a2c-9247-70482559f231,arm_description-2,,,,,,,,,,,"205,206",anlotinib,,,"208,209",S-1,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 3,"The study design has been registered with the Chinese Clinical Trial Registry ( Number : ChiCTR1900020948 ) . This is a prospective , multicenter , phase II clinical trial . We will enroll 29 patients with cytologically or histologically confirmed stage IV NSCLC . The patients will be treated with anlotinib and S-1 ; they will undergo computed tomography ( CT ) before the treatment , after two , four , and six cycles , and during follow - up every 3 months until disease progression or death . If the efficacy is assessed as stable disease ( SD ) , partial response ( PR ) , and complete response ( CR ) after six cycles , anlotinib will be maintained until disease progression or death . Efficacy will be evaluated according to response evaluation criteria in solid tumors ( RECIST ) ; toxicity and side effects will be recorded . Statistical analysis of the data will be conducted using SPSS .",Study design,,,"21,29",,,"50,51",,"52,53,53,54",,,,,,,,,"["""",""""]",,2df48d97-de8e-4de4-bbea-4db4bff9e0d5,arm_description-2,,,,,"21,29","prospective , multicenter , phase II clinical trial",,,,,"50,51",anlotinib,,,"52,53",S-1,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 4,"For this study , patients will be recruited from several hospitals in the Sichuan Province . There will be no randomized control group in this study . All patients who meet the inclusion criteria and provide informed consent will participate in the study .",Study design,,,,,,,,,,,,,,,,,"["""",""""]",,d3823941-5ef9-4408-a3e1-16f072d4a451,title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
82173d51-f743-4ecc-baa7-d7a4a1c04e38,Yang-2019-Anlotinib Combined with S-1 in the T,1,Paragraph 5,"The primary endpoint is the ORR . The secondary endpoints are progression - free survival ( PFS ) , duration of response , proportion of disease control , and safety .",Objectives,,,,"11,15,16,17",,,,,,,,,,,,,"["""",""""]",,7091d1ef-8913-4173-92dc-16b0161a1f8a,arm_efficacy_metric,,,,,,,"11,15,16,17",progression - free survival PFS,,,,,,,,,,,,,,,,,,,,,,,,,,Validate annotation
